Slab-On-Grade Floors | Heated Slabs,,,0.2,16,"R-5 vertical insulation from top of slab down 16 inches or to the frost line, whichever is greater."
Opaque Doors | Non-Swinging,,,1.45,,
Opaque Doors | Swinging,,,0.7,,
,,,,,
table:   Opaque Envelope Requirements | Climate Zone 3,,,,,
Envelope Component,Cavity R-Value,Continuous R-Value,Maximum U-Factor,Extent,Notes
Roofs | Metal Buildings,,,0.041,,"0.75 Thermal Emittance, and 0.63 (low-sloped) or 0.2 (steep-sloped) Aged Solar Reflectance"
Roofs | Wood Framed and Other,,,0.034,,"0.75 Thermal Emittance, and 0.63 (low-sloped) or 0.2 (steep-sloped) Aged Solar Reflectance"
Walls Above Grade | Metal Building,,,0.113,,Air Barrier - Not Required
Walls Above Grade | Metal Framed,,,0.082,,
Walls Above Grade | Mass Light,,,0.278,,
Walls Above Grade | Mass Heavy,,,0.65,,
Walls Above Grade | Wood Framed and Other,,,0.11,,
Floors | Mass,,,0.269,,
Floors | Other,,,0.071,,
Slab-On-Grade Floors | Unheated Slabs,,,0.73,,Maximum is an F-Factor.
Slab-On-Grade Floors | Heated Slabs,,5,0.2,16,"R-5 vertical insulation from top of slab down 16 inches or to the frost line, whichever is greater."
Opaque Doors | Non-Swinging,,,1.45,,
Opaque Doors | Swinging,,,0.7,,
,,,,,
table:   Opaque Envelope Requirements | Climate Zone 4,,,,,
Envelope Component,Cavity R-Value,Continuous R-Value,Maximum U-Factor,Extent,Notes
Roofs | Metal Buildings,,,0.041,,"0.75 Thermal Emittance, and 0.63 (low-sloped) or 0.2 (steep-sloped) Aged Solar Reflectance"
Roofs | Wood Framed and Other,,,0.034,,"0.75 Thermal Emittance, and 0.63 (low-sloped) or 0.2 (steep-sloped) Aged Solar Reflectance"
Walls Above Grade | Metal Building,,,0.061,,Air Barrier - Not Required
Walls Above Grade | Metal Framed,,,0.062,,
Walls Above Grade | Mass Light,,,0.227,,
Walls Above Grade | Mass Heavy,,,0.65,,
Walls Above Grade | Wood Framed and Other,,,0.059,,
Floors | Mass,,,0.269,,
Floors | Other,,,0.071,,
Slab-On-Grade Floors | Unheated Slabs,,,0.73,,Maximum is an F-Factor.
Slab-On-Grade Floors | Heated Slabs,,5,0.2,16,"R-5 vertical insulation from top of slab down 16 inches or to the frost line, whichever is greater."
Opaque Doors | Non-Swinging,,,1.45,,
Opaque Doors | Swinging,,,0.7,,
,,,,,
table:   Opaque Envelope Requirements | Climate Zone 5,,,,,
Envelope Component,Cavity R-Value,Continuous R-Value,Maximum U-Factor,Extent,Notes
Roofs | Metal Buildings,,,0.041,,"0.75 Thermal Emittance, and 0.63 (low-sloped) or 0.2 (steep-sloped) Aged Solar Reflectance"
Roofs | Wood Framed and Other,,,0.034,,"0.75 Thermal Emittance, and 0.63 (low-sloped) or 0.2 (steep-sloped) Aged Solar Reflectance"
Walls Above Grade | Metal Building,,,0.061,,Air Barrier - Not Required
Walls Above Grade | Metal Framed,,,0.062,,
Walls Above Grade | Mass Light,,,0.44,,
Walls Above Grade | Mass Heavy,,,0.65,,
Walls Above Grade | Wood Framed and Other,,,0.102,,
Floors | Mass,,,0.269,,
Floors | Other,,,0.071,,
Slab-On-Grade Floors | Unheated Slabs,,,0.73,,Maximum is an F-Factor.
Slab-On-Grade Floors | Heated Slabs,,5,0.2,16,"R-5 vertical insulation from top of slab down 16 inches or to the frost line, whichever is greater."
Opaque Doors | Non-Swinging,,,1.45,,
Opaque Doors | Swinging,,,0.7,,
,,,,,
table:   Opaque Envelope Requirements | Climate Zone 6,,,,,
Envelope Component,Cavity R-Value,Continuous R-Value,Maximum U-Factor,Extent,Notes
Roofs | Metal Buildings,,,0.041,,"0.75 Thermal Emittance, and 0.63 (low-sloped) or 0.2 (steep-sloped) Aged Solar Reflectance"
Roofs | Wood Framed and Other,,,0.049,,"0.75 Thermal Emittance, and 0.63 (low-sloped) or 0.2 (steep-sloped) Aged Solar Reflectance"
Walls Above Grade | Metal Building,,,0.113,,Air Barrier - Not Required
Walls Above Grade | Metal Framed,,,0.069,,
Walls Above Grade | Mass Light,,,0.44,,
Walls Above Grade | Mass Heavy,,,0.69,,
Walls Above Grade | Wood Framed and Other,,,0.11,,
Floors | Mass,,,0.269,,
Floors | Other,,,0.071,,
Slab-On-Grade Floors | Unheated Slabs,,,0.73,,Maximum is an F-Factor.
Slab-On-Grade Floors | Heated Slabs,,5,0.2,16,"R-5 vertical insulation from top of slab down 16 inches or to the frost line, whichever is greater."
Opaque Doors | Non-Swinging,,,1.45,,
Opaque Doors | Swinging,,,0.7,,
,,,,,
table:   Opaque Envelope Requirements | Climate Zone 7,,,,,
Envelope Component,Cavity R-Value,Continuous R-Value,Maximum U-Factor,Extent,Notes
Roofs | Metal Buildings,,,0.041,,"0.75 Thermal Emittance, and 0.63 (low-sloped) or 0.2 (steep-sloped) Aged Solar Reflectance"
Roofs | Wood Framed and Other,,,0.049,,"0.75 Thermal Emittance, and 0.63 (low-sloped) or 0.2 (steep-sloped) Aged Solar Reflectance"
Walls Above Grade | Metal Building,,,0.113,,Air Barrier - Not Required
Walls Above Grade | Metal Framed,,,0.069,,
Walls Above Grade | Mass Light,,,0.44,,
Walls Above Grade | Mass Heavy,,,0.69,,
Walls Above Grade | Wood Framed and Other,,,0.11,,
Floors | Mass,,,0.269,,
Floors | Other,,,0.071,,
Slab-On-Grade Floors | Unheated Slabs,,,0.73,,Maximum is an F-Factor.
Slab-On-Grade Floors | Heated Slabs,,5,0.2,16,"R-5 vertical insulation from top of slab down 16 inches or to the frost line, whichever is greater."
Opaque Doors | Non-Swinging,,,1.45,,
Opaque Doors | Swinging,,,0.7,,
,,,,,
table:   Opaque Envelope Requirements | Climate Zone 8,,,,,
Envelope Component,Cavity R-Value,Continuous R-Value,Maximum U-Factor,Extent,Notes
Roofs | Metal Buildings,,,0.041,,"0.75 Thermal Emittance, and 0.63 (low-sloped) or 0.2 (steep-sloped) Aged Solar Reflectance"
Roofs | Wood Framed and Other,,,0.049,,"0.75 Thermal Emittance, and 0.63 (low-sloped) or 0.2 (steep-sloped) Aged Solar Reflectance"
Walls Above Grade | Metal Building,,,0.061,,Air Barrier - Not Required
Walls Above Grade | Metal Framed,,,0.069,,
Walls Above Grade | Mass Light,,,0.44,,
Walls Above Grade | Mass Heavy,,,0.69,,
Walls Above Grade | Wood Framed and Other,,,0.102,,
Floors | Mass,,,0.269,,
Floors | Other,,,0.071,,
Slab-On-Grade Floors | Unheated Slabs,,,0.73,,Maximum is an F-Factor.
Slab-On-Grade Floors | Heated Slabs,,5,0.2,16,"R-5 vertical insulation from top of slab down 16 inches or to the frost line, whichever is greater."
Opaque Doors | Non-Swinging,,,1.45,,
Opaque Doors | Swinging,,,0.7,,
,,,,,
table:   Opaque Envelope Requirements | Climate Zone 9,,,,,
Envelope Component,Cavity R-Value,Continuous R-Value,Maximum U-Factor,Extent,Notes
Roofs | Metal Buildings,,,0.041,,"0.75 Thermal Emittance, and 0.63 (low-sloped) or 0.2 (steep-sloped) Aged Solar Reflectance"
Roofs | Wood Framed and Other,,,0.034,,"0.75 Thermal Emittance, and 0.63 (low-sloped) or 0.2 (steep-sloped) Aged Solar Reflectance"
Walls Above Grade | Metal Building,,,0.061,,Air Barrier - Not Required
Walls Above Grade | Metal Framed,,,0.062,,
Walls Above Grade | Mass Light,,,0.44,,
Walls Above Grade | Mass Heavy,,,0.69,,
Walls Above Grade | Wood Framed and Other,,,0.059,,
Floors | Mass,,,0.269,,
Floors | Other,,,0.071,,
Slab-On-Grade Floors | Unheated Slabs,,,0.73,,Maximum is an F-Factor.
Slab-On-Grade Floors | Heated Slabs,,5,0.2,16,"R-5 vertical insulation from top of slab down 16 inches or to the frost line, whichever is greater."
Opaque Doors | Non-Swinging,,,1.45,,
Opaque Doors | Swinging,,,0.7,,
,,,,,
table:   Opaque Envelope Requirements | Climate Zone 10,,,,,
Envelope Component,Cavity R-Value,Continuous R-Value,Maximum U-Factor,Extent,Notes
Roofs | Metal Buildings,,,0.041,,"0.75 Thermal Emittance, and 0.63 (low-sloped) or 0.2 (steep-sloped) Aged Solar Reflectance"
Roofs | Wood Framed and Other,,,0.034,,"0.75 Thermal Emittance, and 0.63 (low-sloped) or 0.2 (steep-sloped) Aged Solar Reflectance"
Walls Above Grade | Metal Building,,,0.061,,Air Barrier - Required
Walls Above Grade | Metal Framed,,,0.062,,
Walls Above Grade | Mass Light,,,0.17,,
Walls Above Grade | Mass Heavy,,,0.65,,
Walls Above Grade | Wood Framed and Other,,,0.059,,
Floors | Mass,,,0.269,,
Floors | Other,,,0.071,,
Slab-On-Grade Floors | Unheated Slabs,,,0.73,,Maximum is an F-Factor.
Slab-On-Grade Floors | Heated Slabs,,5,0.2,16,"R-5 vertical insulation from top of slab down 16 inches or to the frost line, whichever is greater."
Opaque Doors | Non-Swinging,,,1.45,,
Opaque Doors | Swinging,,,0.7,,
,,,,,
table:   Opaque Envelope Requirements | Climate Zone 11,,,,,
Envelope Component,Cavity R-Value,Continuous R-Value,Maximum U-Factor,Extent,Notes
Roofs | Metal Buildings,,,0.041,,"0.75 Thermal Emittance, and 0.63 (low-sloped) or 0.2 (steep-sloped) Aged Solar Reflectance"
Roofs | Wood Framed and Other,,,0.034,,"0.75 Thermal Emittance, and 0.63 (low-sloped) or 0.2 (steep-sloped) Aged Solar Reflectance"
Walls Above Grade | Metal Building,,,0.061,,Air Barrier - Required
Walls Above Grade | Metal Framed,,,0.062,,
Walls Above Grade | Mass Light,,,0.17,,
Walls Above Grade | Mass Heavy,,,0.184,,
Walls Above Grade | Wood Framed and Other,,,0.045,,
Floors | Mass,,,0.092,,
Floors | Other,,,0.039,,
Slab-On-Grade Floors | Unheated Slabs,,,0.73,,Maximum is an F-Factor.
Slab-On-Grade Floors | Heated Slabs,,5,0.2,16,"R-5 vertical insulation from top of slab down 16 inches or to the frost line, whichever is greater."
Opaque Doors | Non-Swinging,,,1.45,,
Opaque Doors | Swinging,,,0.7,,
,,,,,
table:   Opaque Envelope Requirements | Climate Zone 12,,,,,
Envelope Component,Cavity R-Value,Continuous R-Value,Maximum U-Factor,Extent,Notes
Roofs | Metal Buildings,,,0.041,,"0.75 Thermal Emittance, and 0.63 (low-sloped) or 0.2 (steep-sloped) Aged Solar Reflectance"
Roofs | Wood Framed and Other,,,0.034,,"0.75 Thermal Emittance, and 0.63 (low-sloped) or 0.2 (steep-sloped) Aged Solar Reflectance"
Walls Above Grade | Metal Building,,,0.061,,Air Barrier - Required
Walls Above Grade | Metal Framed,,,0.062,,
Walls Above Grade | Mass Light,,,0.17,,
Walls Above Grade | Mass Heavy,,,0.253,,
Walls Above Grade | Wood Framed and Other,,,0.059,,
Floors | Mass,,,0.092,,
Floors | Other,,,0.071,,
Slab-On-Grade Floors | Unheated Slabs,,,0.73,,Maximum is an F-Factor.
Slab-On-Grade Floors | Heated Slabs,,5,0.2,16,"R-5 vertical insulation from top of slab down 16 inches or to the frost line, whichever is greater."
Opaque Doors | Non-Swinging,,,1.45,,
Opaque Doors | Swinging,,,0.7,,
,,,,,
table:   Opaque Envelope Requirements | Climate Zone 13,,,,,
Envelope Component,Cavity R-Value,Continuous R-Value,Maximum U-Factor,Extent,Notes
Roofs | Metal Buildings,,,0.041,,"0.75 Thermal Emittance, and 0.63 (low-sloped) or 0.2 (steep-sloped) Aged Solar Reflectance"
Roofs | Wood Framed and Other,,,0.034,,"0.75 Thermal Emittance, and 0.63 (low-sloped) or 0.2 (steep-sloped) Aged Solar Reflectance"
Walls Above Grade | Metal Building,,,0.061,,Air Barrier - Required
Walls Above Grade | Metal Framed,,,0.062,,
Walls Above Grade | Mass Light,,,0.17,,
Walls Above Grade | Mass Heavy,,,0.211,,
Walls Above Grade | Wood Framed and Other,,,0.059,,
Floors | Mass,,,0.092,,
Floors | Other,,,0.071,,
Slab-On-Grade Floors | Unheated Slabs,,,0.73,,Maximum is an F-Factor.
Slab-On-Grade Floors | Heated Slabs,,5,0.2,16,"R-5 vertical insulation from top of slab down 16 inches or to the frost line, whichever is greater."
Opaque Doors | Non-Swinging,,,1.45,,
Opaque Doors | Swinging,,,0.7,,
,,,,,
table:   Opaque Envelope Requirements | Climate Zone 14,,,,,
Envelope Component,Cavity R-Value,Continuous R-Value,Maximum U-Factor,Extent,Notes
Roofs | Metal Buildings,,,0.041,,"0.75 Thermal Emittance, and 0.63 (low-sloped) or 0.2 (steep-sloped) Aged Solar Reflectance"
Roofs | Wood Framed and Other,,,0.034,,"0.75 Thermal Emittance, and 0.63 (low-sloped) or 0.2 (steep-sloped) Aged Solar Reflectance"
Walls Above Grade | Metal Building,,,0.061,,Air Barrier - Required
Walls Above Grade | Metal Framed,,,0.062,,
Walls Above Grade | Mass Light,,,0.17,,
Walls Above Grade | Mass Heavy,,,0.184,,
Walls Above Grade | Wood Framed and Other,,,0.059,,
Floors | Mass,,,0.092,,
Floors | Other,,,0.039,,
Slab-On-Grade Floors | Unheated Slabs,,,0.73,,Maximum is an F-Factor.
Slab-On-Grade Floors | Heated Slabs,,5,0.2,16,"R-5 vertical insulation from top of slab down 16 inches or to the frost line, whichever is greater."
Opaque Doors | Non-Swinging,,,1.45,,
Opaque Doors | Swinging,,,0.7,,
,,,,,
table:   Opaque Envelope Requirements | Climate Zone 15,,,,,
Envelope Component,Cavity R-Value,Continuous R-Value,Maximum U-Factor,Extent,Notes
Roofs | Metal Buildings,,,0.041,,"0.75 Thermal Emittance, and 0.63 (low-sloped) or 0.2 (steep-sloped) Aged Solar Reflectance"
Roofs | Wood Framed and Other,,,0.034,,"0.75 Thermal Emittance, and 0.63 (low-sloped) or 0.2 (steep-sloped) Aged Solar Reflectance"
Walls Above Grade | Metal Building,,,0.057,,Air Barrier - Required
Walls Above Grade | Metal Framed,,,0.062,,
Walls Above Grade | Mass Light,,,0.17,,
Walls Above Grade | Mass Heavy,,,0.184,,
Walls Above Grade | Wood Framed and Other,,,0.042,,
Floors | Mass,,,0.092,,
Floors | Other,,,0.039,,
Slab-On-Grade Floors | Unheated Slabs,,,0.73,,Maximum is an F-Factor.
Slab-On-Grade Floors | Heated Slabs,,5,0.2,16,"R-5 vertical insulation from top of slab down 16 inches or to the frost line, whichever is greater."
Opaque Doors | Non-Swinging,,,1.45,,
Opaque Doors | Swinging,,,0.7,,
,,,,,
table:   Opaque Envelope Requirements | Climate Zone 16,,,,,
Envelope Component,Cavity R-Value,Continuous R-Value,Maximum U-Factor,Extent,Notes
Roofs | Metal Buildings,,,0.041,,"0.75 Thermal Emittance, and 0.63 (low-sloped) or 0.2 (steep-sloped) Aged Solar Reflectance"
Roofs | Wood Framed and Other,,,0.034,,"0.75 Thermal Emittance, and 0.63 (low-sloped) or 0.2 (steep-sloped) Aged Solar Reflectance"
Walls Above Grade | Metal Building,,,0.061,,Air Barrier - Required
Walls Above Grade | Metal Framed,,,0.062,,
Walls Above Grade | Mass Light,,,0.17,,
Walls Above Grade | Mass Heavy,,,0.16,,
Walls Above Grade | Wood Framed and Other,,,0.059,,
Floors | Mass,,,0.058,,
Floors | Other,,,0.039,,
Slab-On-Grade Floors | Unheated Slabs,,,0.73,,Maximum is an F-Factor.
Slab-On-Grade Floors | Heated Slabs,,10,0.1,16,"R-10 vertical insulation from top of slab down 16 inches or to the frost line, whichever is greater."
Opaque Doors | Non-Swinging,,,0.5,,
Opaque Doors | Swinging,,,0.7,,
,,,,,
table: Fenestration Requirements | Climate Zone 1,max,max,min,,
Fenestration Component,U-Factor,SHGC,VT,Notes,Fenestration Requirements are same for all CZs - copied for each below
Fixed Window,0.36,0.25,0.42,,
Operable Window,0.46,0.22,0.32,,
Curtainwall or Storefront,0.41,0.26,0.46,,
Glazed Doors,0.45,0.23,0.17,,
"Skylights | Glass, curb mounted",0.58,0.25,0.49,5% maximum of roof area.,
"Skylights | Glass, deck mounted",0.46,0.25,0.49,5% maximum of roof area.,
"Skylights | Plastic, curb mounted",0.88,NR,0.64,5% maximum of roof area.,
Skylights | Tubular Daylighting Devices (TDDs),0.88,NR,0.38,5% maximum of roof area.,
,,,,,
table: Fenestration Requirements | Climate Zone 2,max,max,min,,
Fenestration Component,U-Factor,SHGC,VT,Notes,
Fixed Window,0.36,0.25,0.42,,
Operable Window,0.46,0.22,0.32,,
Curtainwall or Storefront,0.41,0.26,0.46,,
Glazed Doors,0.45,0.23,0.17,,
"Skylights | Glass, curb mounted",0.58,0.25,0.49,5% maximum of roof area.,
"Skylights | Glass, deck mounted",0.46,0.25,0.49,5% maximum of roof area.,
"Skylights | Plastic, curb mounted",0.88,NR,0.64,5% maximum of roof area.,
Skylights | Tubular Daylighting Devices (TDDs),0.88,NR,0.38,5% maximum of roof area.,
,,,,,
table: Fenestration Requirements | Climate Zone 3,max,max,min,,
Fenestration Component,U-Factor,SHGC,VT,Notes,
Fixed Window,0.36,0.25,0.42,,
Operable Window,0.46,0.22,0.32,,
Curtainwall or Storefront,0.41,0.26,0.46,,
Glazed Doors,0.45,0.23,0.17,,
"Skylights | Glass, curb mounted",0.58,0.25,0.49,5% maximum of roof area.,
"Skylights | Glass, deck mounted",0.46,0.25,0.49,5% maximum of roof area.,
"Skylights | Plastic, curb mounted",0.88,NR,0.64,5% maximum of roof area.,
Skylights | Tubular Daylighting Devices (TDDs),0.88,NR,0.38,5% maximum of roof area.,
,,,,,
table: Fenestration Requirements | Climate Zone 4,max,max,min,,
Fenestration Component,U-Factor,SHGC,VT,Notes,
Fixed Window,0.36,0.25,0.42,,
Operable Window,0.46,0.22,0.32,,
Curtainwall or Storefront,0.41,0.26,0.46,,
Glazed Doors,0.45,0.23,0.17,,
"Skylights | Glass, curb mounted",0.58,0.25,0.49,5% maximum of roof area.,
"Skylights | Glass, deck mounted",0.46,0.25,0.49,5% maximum of roof area.,
"Skylights | Plastic, curb mounted",0.88,NR,0.64,5% maximum of roof area.,
Skylights | Tubular Daylighting Devices (TDDs),0.88,NR,0.38,5% maximum of roof area.,
,,,,,
table: Fenestration Requirements | Climate Zone 5,max,max,min,,
Fenestration Component,U-Factor,SHGC,VT,Notes,
Fixed Window,0.36,0.25,0.42,,
Operable Window,0.46,0.22,0.32,,
Curtainwall or Storefront,0.41,0.26,0.46,,
Glazed Doors,0.45,0.23,0.17,,
"Skylights | Glass, curb mounted",0.58,0.25,0.49,5% maximum of roof area.,
"Skylights | Glass, deck mounted",0.46,0.25,0.49,5% maximum of roof area.,
"Skylights | Plastic, curb mounted",0.88,NR,0.64,5% maximum of roof area.,
Skylights | Tubular Daylighting Devices (TDDs),0.88,NR,0.38,5% maximum of roof area.,
,,,,,
table: Fenestration Requirements | Climate Zone 6,max,max,min,,
Fenestration Component,U-Factor,SHGC,VT,Notes,
Fixed Window,0.36,0.25,0.42,,
Operable Window,0.46,0.22,0.32,,
Curtainwall or Storefront,0.41,0.26,0.46,,
Glazed Doors,0.45,0.23,0.17,,
"Skylights | Glass, curb mounted",0.58,0.25,0.49,5% maximum of roof area.,
"Skylights | Glass, deck mounted",0.46,0.25,0.49,5% maximum of roof area.,
"Skylights | Plastic, curb mounted",0.88,NR,0.64,5% maximum of roof area.,
Skylights | Tubular Daylighting Devices (TDDs),0.88,NR,0.38,5% maximum of roof area.,
,,,,,
table: Fenestration Requirements | Climate Zone 7,max,max,min,,
Fenestration Component,U-Factor,SHGC,VT,Notes,
Fixed Window,0.36,0.25,0.42,,
Operable Window,0.46,0.22,0.32,,
Curtainwall or Storefront,0.41,0.26,0.46,,
Glazed Doors,0.45,0.23,0.17,,
"Skylights | Glass, curb mounted",0.58,0.25,0.49,5% maximum of roof area.,
"Skylights | Glass, deck mounted",0.46,0.25,0.49,5% maximum of roof area.,
"Skylights | Plastic, curb mounted",0.88,NR,0.64,5% maximum of roof area.,
Skylights | Tubular Daylighting Devices (TDDs),0.88,NR,0.38,5% maximum of roof area.,
,,,,,
table: Fenestration Requirements | Climate Zone 8,max,max,min,,
Fenestration Component,U-Factor,SHGC,VT,Notes,
Fixed Window,0.36,0.25,0.42,,
Operable Window,0.46,0.22,0.32,,
Curtainwall or Storefront,0.41,0.26,0.46,,
Glazed Doors,0.45,0.23,0.17,,
"Skylights | Glass, curb mounted",0.58,0.25,0.49,5% maximum of roof area.,
"Skylights | Glass, deck mounted",0.46,0.25,0.49,5% maximum of roof area.,
"Skylights | Plastic, curb mounted",0.88,NR,0.64,5% maximum of roof area.,
Skylights | Tubular Daylighting Devices (TDDs),0.88,NR,0.38,5% maximum of roof area.,
,,,,,
table: Fenestration Requirements | Climate Zone 9,max,max,min,,
Fenestration Component,U-Factor,SHGC,VT,Notes,
Fixed Window,0.36,0.25,0.42,,
Operable Window,0.46,0.22,0.32,,
Curtainwall or Storefront,0.41,0.26,0.46,,
Glazed Doors,0.45,0.23,0.17,,
"Skylights | Glass, curb mounted",0.58,0.25,0.49,5% maximum of roof area.,
"Skylights | Glass, deck mounted",0.46,0.25,0.49,5% maximum of roof area.,
"Skylights | Plastic, curb mounted",0.88,NR,0.64,5% maximum of roof area.,
Skylights | Tubular Daylighting Devices (TDDs),0.88,NR,0.38,5% maximum of roof area.,
,,,,,
table: Fenestration Requirements | Climate Zone 10,max,max,min,,
Fenestration Component,U-Factor,SHGC,VT,Notes,
Fixed Window,0.36,0.25,0.42,,
Operable Window,0.46,0.22,0.32,,
Curtainwall or Storefront,0.41,0.26,0.46,,
Glazed Doors,0.45,0.23,0.17,,
"Skylights | Glass, curb mounted",0.58,0.25,0.49,5% maximum of roof area.,
"Skylights | Glass, deck mounted",0.46,0.25,0.49,5% maximum of roof area.,
"Skylights | Plastic, curb mounted",0.88,NR,0.64,5% maximum of roof area.,
Skylights | Tubular Daylighting Devices (TDDs),0.88,NR,0.38,5% maximum of roof area.,
,,,,,
table: Fenestration Requirements | Climate Zone 11,max,max,min,,
Fenestration Component,U-Factor,SHGC,VT,Notes,
Fixed Window,0.36,0.25,0.42,,
Operable Window,0.46,0.22,0.32,,
Curtainwall or Storefront,0.41,0.26,0.46,,
Glazed Doors,0.45,0.23,0.17,,
"Skylights | Glass, curb mounted",0.58,0.25,0.49,5% maximum of roof area.,
"Skylights | Glass, deck mounted",0.46,0.25,0.49,5% maximum of roof area.,
"Skylights | Plastic, curb mounted",0.88,NR,0.64,5% maximum of roof area.,
Skylights | Tubular Daylighting Devices (TDDs),0.88,NR,0.38,5% maximum of roof area.,
,,,,,
table: Fenestration Requirements | Climate Zone 12,max,max,min,,
Fenestration Component,U-Factor,SHGC,VT,Notes,
Fixed Window,0.36,0.25,0.42,,
Operable Window,0.46,0.22,0.32,,
Curtainwall or Storefront,0.41,0.26,0.46,,
Glazed Doors,0.45,0.23,0.17,,
"Skylights | Glass, curb mounted",0.58,0.25,0.49,5% maximum of roof area.,
"Skylights | Glass, deck mounted",0.46,0.25,0.49,5% maximum of roof area.,
"Skylights | Plastic, curb mounted",0.88,NR,0.64,5% maximum of roof area.,
Skylights | Tubular Daylighting Devices (TDDs),0.88,NR,0.38,5% maximum of roof area.,
,,,,,
table: Fenestration Requirements | Climate Zone 13,max,max,min,,
Fenestration Component,U-Factor,SHGC,VT,Notes,
Fixed Window,0.36,0.25,0.42,,
Operable Window,0.46,0.22,0.32,,
Curtainwall or Storefront,0.41,0.26,0.46,,
Glazed Doors,0.45,0.23,0.17,,
"Skylights | Glass, curb mounted",0.58,0.25,0.49,5% maximum of roof area.,
"Skylights | Glass, deck mounted",0.46,0.25,0.49,5% maximum of roof area.,
"Skylights | Plastic, curb mounted",0.88,NR,0.64,5% maximum of roof area.,
Skylights | Tubular Daylighting Devices (TDDs),0.88,NR,0.38,5% maximum of roof area.,
,,,,,
table: Fenestration Requirements | Climate Zone 14,max,max,min,,
Fenestration Component,U-Factor,SHGC,VT,Notes,
Fixed Window,0.36,0.25,0.42,,
Operable Window,0.46,0.22,0.32,,
Curtainwall or Storefront,0.41,0.26,0.46,,
Glazed Doors,0.45,0.23,0.17,,
"Skylights | Glass, curb mounted",0.58,0.25,0.49,5% maximum of roof area.,
"Skylights | Glass, deck mounted",0.46,0.25,0.49,5% maximum of roof area.,
"Skylights | Plastic, curb mounted",0.88,NR,0.64,5% maximum of roof area.,
Skylights | Tubular Daylighting Devices (TDDs),0.88,NR,0.38,5% maximum of roof area.,
,,,,,
table: Fenestration Requirements | Climate Zone 15,max,max,min,,
Fenestration Component,U-Factor,SHGC,VT,Notes,
Fixed Window,0.36,0.25,0.42,,
Operable Window,0.46,0.22,0.32,,
Curtainwall or Storefront,0.41,0.26,0.46,,
Glazed Doors,0.45,0.23,0.17,,
"Skylights | Glass, curb mounted",0.58,0.25,0.49,5% maximum of roof area.,
"Skylights | Glass, deck mounted",0.46,0.25,0.49,5% maximum of roof area.,
"Skylights | Plastic, curb mounted",0.88,NR,0.64,5% maximum of roof area.,
Skylights | Tubular Daylighting Devices (TDDs),0.88,NR,0.38,5% maximum of roof area.,
,,,,,
table: Fenestration Requirements | Climate Zone 16,max,max,min,,
Fenestration Component,U-Factor,SHGC,VT,Notes,
Fixed Window,0.36,0.25,0.42,,
Operable Window,0.46,0.22,0.32,,
Curtainwall or Storefront,0.41,0.26,0.46,,
Glazed Doors,0.45,0.23,0.17,,
"Skylights | Glass, curb mounted",0.58,0.25,0.49,5% maximum of roof area.,
"Skylights | Glass, deck mounted",0.46,0.25,0.49,5% maximum of roof area.,
