Slab-On-Grade Floors | Unheated Slabs,,,0.73,
Slab-On-Grade Floors | Heated Slabs,,5,0.2,16
Opaque Doors | Non-Swinging,,,1.45,
Opaque Doors | Swinging,,,0.7,
,,,,
table:   Opaque Envelope Requirements | Climate Zone 10,,,,
Envelope Component,Cavity R-Value,Continuous R-Value,Maximum U-Factor,Extent
Roofs | Metal Buildings,0,,0.057,
Roofs | Wood Framed and Other,0,,0.057,
Walls Above Grade | Metal Building,0,,0.182,
Walls Above Grade | Metal Framed,0,,0.182,
Walls Above Grade | Mass Light,0,,0.43,
Walls Above Grade | Mass Heavy,0,,0.65,
Walls Above Grade | Wood Framed and Other,0,,0.084,
Floors | Mass,,,0.097,
Floors | Other,,,0.076,
Slab-On-Grade Floors | Unheated Slabs,,,0.73,
Slab-On-Grade Floors | Heated Slabs,,5,0.2,16
Opaque Doors | Non-Swinging,,,1.45,
Opaque Doors | Swinging,,,0.7,
,,,,
table:   Opaque Envelope Requirements | Climate Zone 11,,,,
Envelope Component,Cavity R-Value,Continuous R-Value,Maximum U-Factor,Extent
Roofs | Metal Buildings,0,,0.057,
Roofs | Wood Framed and Other,0,,0.057,
Walls Above Grade | Metal Building,0,,0.182,
Walls Above Grade | Metal Framed,0,,0.182,
Walls Above Grade | Mass Light,0,,0.43,
Walls Above Grade | Mass Heavy,0,,0.65,
Walls Above Grade | Wood Framed and Other,0,,0.084,
Floors | Mass,,,0.097,
Floors | Other,,,0.076,
Slab-On-Grade Floors | Unheated Slabs,,,0.73,
Slab-On-Grade Floors | Heated Slabs,,5,0.2,16
Opaque Doors | Non-Swinging,,,1.45,
Opaque Doors | Swinging,,,0.7,
,,,,
table:   Opaque Envelope Requirements | Climate Zone 12,,,,
Envelope Component,Cavity R-Value,Continuous R-Value,Maximum U-Factor,Extent
Roofs | Metal Buildings,0,,0.057,
Roofs | Wood Framed and Other,0,,0.057,
Walls Above Grade | Metal Building,0,,0.182,
Walls Above Grade | Metal Framed,0,,0.182,
Walls Above Grade | Mass Light,0,,0.43,
Walls Above Grade | Mass Heavy,0,,0.65,
Walls Above Grade | Wood Framed and Other,0,,0.084,
Floors | Mass,,,0.097,
Floors | Other,,,0.076,
Slab-On-Grade Floors | Unheated Slabs,,,0.73,
Slab-On-Grade Floors | Heated Slabs,,5,0.2,16
Opaque Doors | Non-Swinging,,,1.45,
Opaque Doors | Swinging,,,0.7,
,,,,
table:   Opaque Envelope Requirements | Climate Zone 13,,,,
Envelope Component,Cavity R-Value,Continuous R-Value,Maximum U-Factor,Extent
Roofs | Metal Buildings,0,,0.057,
Roofs | Wood Framed and Other,0,,0.057,
Walls Above Grade | Metal Building,0,,0.182,
Walls Above Grade | Metal Framed,0,,0.182,
Walls Above Grade | Mass Light,0,,0.43,
Walls Above Grade | Mass Heavy,0,,0.65,
Walls Above Grade | Wood Framed and Other,0,,0.084,
Floors | Mass,,,0.097,
Floors | Other,,,0.076,
Slab-On-Grade Floors | Unheated Slabs,,,0.73,
Slab-On-Grade Floors | Heated Slabs,,5,0.2,16
Opaque Doors | Non-Swinging,,,1.45,
Opaque Doors | Swinging,,,0.7,
,,,,
table:   Opaque Envelope Requirements | Climate Zone 14,,,,
Envelope Component,Cavity R-Value,Continuous R-Value,Maximum U-Factor,Extent
Roofs | Metal Buildings,0,,0.057,
Roofs | Wood Framed and Other,0,,0.057,
Walls Above Grade | Metal Building,0,,0.182,
Walls Above Grade | Metal Framed,0,,0.182,
Walls Above Grade | Mass Light,0,,0.43,
Walls Above Grade | Mass Heavy,0,,0.4,
Walls Above Grade | Wood Framed and Other,0,,0.084,
Floors | Mass,,,0.158,
Floors | Other,,,0.076,
Slab-On-Grade Floors | Unheated Slabs,,,0.73,
Slab-On-Grade Floors | Heated Slabs,,5,0.2,16
Opaque Doors | Non-Swinging,,,1.45,
Opaque Doors | Swinging,,,0.7,
,,,,
table:   Opaque Envelope Requirements | Climate Zone 15,,,,
Envelope Component,Cavity R-Value,Continuous R-Value,Maximum U-Factor,Extent
Roofs | Metal Buildings,0,,0.057,
Roofs | Wood Framed and Other,0,,0.057,
Walls Above Grade | Metal Building,0,,0.182,
Walls Above Grade | Metal Framed,0,,0.182,
Walls Above Grade | Mass Light,0,,0.43,
Walls Above Grade | Mass Heavy,0,,0.4,
Walls Above Grade | Wood Framed and Other,0,,0.084,
Floors | Mass,,,0.158,
Floors | Other,,,0.076,
Slab-On-Grade Floors | Unheated Slabs,,,0.73,
Slab-On-Grade Floors | Heated Slabs,,5,0.2,16
Opaque Doors | Non-Swinging,,,1.45,
Opaque Doors | Swinging,,,0.7,
,,,,
table:   Opaque Envelope Requirements | Climate Zone 16,,,,
Envelope Component,Cavity R-Value,Continuous R-Value,Maximum U-Factor,Extent
Roofs | Metal Buildings,0,,0.057,
Roofs | Wood Framed and Other,0,,0.057,
Walls Above Grade | Metal Building,0,,0.182,
Walls Above Grade | Metal Framed,0,,0.182,
Walls Above Grade | Mass Light,0,,0.34,
Walls Above Grade | Mass Heavy,0,,0.36,
Walls Above Grade | Wood Framed and Other,0,,0.084,
Floors | Mass,,,0.097,
Floors | Other,,,0.05,
Slab-On-Grade Floors | Unheated Slabs,,,0.73,
Slab-On-Grade Floors | Heated Slabs,,10,0.2,16
Opaque Doors | Non-Swinging,,,1.45,
Opaque Doors | Swinging,,,0.7,
,,,,
table: Fenestration Requirements | Climate Zone 1,max,max,min,
Fenestration Component,U-Factor,SHGC,VT,
Fixed Window | North,0.49,0.49,0.25,
Operable Window | North,0.49,0.49,0.25,
Fixed Window,0.49,0.43,0.25,
Operable Window | Non-North,0.49,0.43,0.25,
"Skylights | Glass, curb mounted",0.99,0.46,0.25,
"Skylights | Glass, deck mounted",0.57,0.46,0.25,
"Skylights | Plastic, curb mounted",0.87,0.58,0.25,
Skylights | Tubular Daylighting Devices (TDDs),0.87,0.58,0.25,
,,,,
table: Fenestration Requirements | Climate Zone 2,max,max,min,
Fenestration Component,U-Factor,SHGC,VT,
Fixed Window | North,0.49,0.51,0.25,
Operable Window | North,0.49,0.51,0.25,
Fixed Window,0.49,0.36,0.25,
Operable Window | Non-North,0.49,0.36,0.25,
"Skylights | Glass, curb mounted",0.99,0.36,0.25,
"Skylights | Glass, deck mounted",0.57,0.36,0.25,
"Skylights | Plastic, curb mounted",1.1,0.62,0.25,
Skylights | Tubular Daylighting Devices (TDDs),1.1,0.62,0.25,
,,,,
table: Fenestration Requirements | Climate Zone 3,max,max,min,
Fenestration Component,U-Factor,SHGC,VT,
Fixed Window | North,0.81,0.61,0.25,
Operable Window | North,0.81,0.61,0.25,
Fixed Window,0.81,0.55,0.25,
Operable Window | Non-North,0.81,0.55,0.25,
"Skylights | Glass, curb mounted",1.18,0.4,0.25,
"Skylights | Glass, deck mounted",0.68,0.4,0.25,
"Skylights | Plastic, curb mounted",1.3,0.65,0.25,
Skylights | Tubular Daylighting Devices (TDDs),1.3,0.65,0.25,
,,,,
table: Fenestration Requirements | Climate Zone 4,max,max,min,
Fenestration Component,U-Factor,SHGC,VT,
Fixed Window | North,0.81,0.61,0.25,
Operable Window | North,0.81,0.61,0.25,
Fixed Window,0.81,0.55,0.25,
Operable Window | Non-North,0.81,0.55,0.25,
"Skylights | Glass, curb mounted",1.18,0.4,0.25,
"Skylights | Glass, deck mounted",0.68,0.4,0.25,
"Skylights | Plastic, curb mounted",1.3,0.65,0.25,
Skylights | Tubular Daylighting Devices (TDDs),1.3,0.65,0.25,
,,,,
table: Fenestration Requirements | Climate Zone 5,max,max,min,
Fixed Window | North,U-Factor,SHGC,VT,
Operable Window | North,0.81,0.61,0.25,
Fixed Window,0.81,0.61,0.25,
Operable Window | Non-North,0.81,0.55,0.25,
Glazed Doors,0.81,0.55,0.25,
"Skylights | Glass, curb mounted",1.18,0.4,0.25,
"Skylights | Glass, deck mounted",0.68,0.4,0.25,
"Skylights | Plastic, curb mounted",1.3,0.65,0.25,
Skylights | Tubular Daylighting Devices (TDDs),1.3,0.65,0.25,
,,,,
table: Fenestration Requirements | Climate Zone 6,max,max,min,
Fenestration Component,U-Factor,SHGC,VT,
Fixed Window | North,0.81,0.61,0.25,
Operable Window | North,0.81,0.61,0.25,
Fixed Window,0.81,0.61,0.25,
Operable Window | Non-North,0.81,0.61,0.25,
"Skylights | Glass, curb mounted",1.18,0.4,0.25,
"Skylights | Glass, deck mounted",0.68,0.4,0.25,
"Skylights | Plastic, curb mounted",1.3,0.62,0.25,
Skylights | Tubular Daylighting Devices (TDDs),1.3,0.62,0.25,
,,,,
table: Fenestration Requirements | Climate Zone 7,max,max,min,
Fixed Window | North,U-Factor,SHGC,VT,
Operable Window | North,0.81,0.61,0.25,
Fixed Window,0.81,0.61,0.25,
Operable Window | Non-North,0.81,0.61,0.25,
Glazed Doors,0.81,0.61,0.25,
"Skylights | Glass, curb mounted",1.18,0.4,0.25,
"Skylights | Glass, deck mounted",0.68,0.4,0.25,
"Skylights | Plastic, curb mounted",1.3,0.62,0.25,
Skylights | Tubular Daylighting Devices (TDDs),1.3,0.62,0.25,
,,,,
table: Fenestration Requirements | Climate Zone 8,max,max,min,
Fenestration Component,U-Factor,SHGC,VT,
Fixed Window | North,0.81,0.61,0.25,
Operable Window | North,0.81,0.61,0.25,
Fixed Window,0.81,0.61,0.25,
Operable Window | Non-North,0.81,0.61,0.25,
"Skylights | Glass, curb mounted",1.18,0.4,0.25,
"Skylights | Glass, deck mounted",0.68,0.4,0.25,
"Skylights | Plastic, curb mounted",1.3,0.62,0.25,
Skylights | Tubular Daylighting Devices (TDDs),1.3,0.62,0.25,
,,,,
table: Fenestration Requirements | Climate Zone 9,max,max,min,
Fenestration Component,U-Factor,SHGC,VT,
Fixed Window | North,0.81,0.61,0.25,
Operable Window | North,0.81,0.61,0.25,
Fixed Window,0.81,0.61,0.25,
Operable Window | Non-North,0.81,0.61,0.25,
"Skylights | Glass, curb mounted",1.18,0.4,0.25,
"Skylights | Glass, deck mounted",0.68,0.4,0.25,
"Skylights | Plastic, curb mounted",1.3,0.62,0.25,
Skylights | Tubular Daylighting Devices (TDDs),1.3,0.62,0.25,
,,,,
table: Fenestration Requirements | Climate Zone 10,max,max,min,
Fenestration Component,U-Factor,SHGC,VT,
Fixed Window | North,0.49,0.51,0.25,
Operable Window | North,0.49,0.51,0.25,
Fixed Window,0.49,0.36,0.25,
Operable Window | Non-North,0.49,0.36,0.25,
"Skylights | Glass, curb mounted",0.99,0.36,0.25,
"Skylights | Glass, deck mounted",0.57,0.36,0.25,
"Skylights | Plastic, curb mounted",1.1,0.62,0.25,
Skylights | Tubular Daylighting Devices (TDDs),1.1,0.62,0.25,
,,,,
table: Fenestration Requirements | Climate Zone 11,max,max,min,
Fenestration Component,U-Factor,SHGC,VT,
Fixed Window | North,0.49,0.51,0.25,
Operable Window | North,0.49,0.51,0.25,
Fixed Window,0.49,0.36,0.25,
Operable Window | Non-North,0.49,0.36,0.25,
"Skylights | Glass, curb mounted",0.99,0.36,0.25,
"Skylights | Glass, deck mounted",0.57,0.36,0.25,
"Skylights | Plastic, curb mounted",1.1,0.62,0.25,
Skylights | Tubular Daylighting Devices (TDDs),1.1,0.62,0.25,
,,,,
table: Fenestration Requirements | Climate Zone 12,max,max,min,
Fenestration Component,U-Factor,SHGC,VT,
Fixed Window | North,0.49,0.51,0.25,
Operable Window | North,0.49,0.51,0.25,
Fixed Window,0.49,0.36,0.25,
Operable Window | Non-North,0.49,0.36,0.25,
"Skylights | Glass, curb mounted",0.99,0.36,0.25,
"Skylights | Glass, deck mounted",0.57,0.36,0.25,
"Skylights | Plastic, curb mounted",1.1,0.62,0.25,
Skylights | Tubular Daylighting Devices (TDDs),1.1,0.62,0.25,
,,,,
table: Fenestration Requirements | Climate Zone 13,max,max,min,
Fenestration Component,U-Factor,SHGC,VT,
Fixed Window | North,0.49,0.51,0.25,
Operable Window | North,0.49,0.51,0.25,
Fixed Window,0.49,0.36,0.25,
Operable Window | Non-North,0.49,0.36,0.25,
"Skylights | Glass, curb mounted",0.99,0.36,0.25,
"Skylights | Glass, deck mounted",0.57,0.36,0.25,
"Skylights | Plastic, curb mounted",1.1,0.62,0.25,
Skylights | Tubular Daylighting Devices (TDDs),1.1,0.62,0.25,
,,,,
table: Fenestration Requirements | Climate Zone 14,max,max,min,
Fenestration Component,U-Factor,SHGC,VT,
Fixed Window | North,0.49,0.51,0.25,
Operable Window | North,0.49,0.51,0.25,
Fixed Window,0.49,0.36,0.25,
Operable Window | Non-North,0.49,0.36,0.25,
"Skylights | Glass, curb mounted",0.99,0.36,0.25,
"Skylights | Glass, deck mounted",0.57,0.36,0.25,
"Skylights | Plastic, curb mounted",1.1,0.58,0.25,
Skylights | Tubular Daylighting Devices (TDDs),1.1,0.58,0.25,
,,,,
table: Fenestration Requirements | Climate Zone 15,max,max,min,
Fenestration Component,U-Factor,SHGC,VT,
Fixed Window | North,0.49,0.51,0.25,
Operable Window | North,0.49,0.51,0.25,
Fixed Window,0.49,0.36,0.25,
Operable Window | Non-North,0.49,0.36,0.25,
"Skylights | Glass, curb mounted",0.99,0.36,0.25,
"Skylights | Glass, deck mounted",0.57,0.36,0.25,
"Skylights | Plastic, curb mounted",1.1,0.58,0.25,
Skylights | Tubular Daylighting Devices (TDDs),1.1,0.58,0.25,
,,,,
table: Fenestration Requirements | Climate Zone 16,max,max,min,
Fenestration Component,U-Factor,SHGC,VT,
Fixed Window | North,0.49,0.51,0.25,
Operable Window | North,0.49,0.51,0.25,
Fixed Window,0.49,0.43,0.25,
Operable Window | Non-North,0.49,0.43,0.25,
"Skylights | Glass, curb mounted",0.99,0.46,0.25,
"Skylights | Glass, deck mounted",0.57,0.46,0.25,
"Skylights | Plastic, curb mounted",0.87,0.58,0.25,
Skylights | Tubular Daylighting Devices (TDDs),0.87,0.58,0.25,
,,,,
table: Heat Rejection Parameters | Climate Zone 1,,,,
parameter,value,,,
cw_wetbulb_design,20.01,,,
cw_design_temp,22.33,,,
cw_approach,5.56,,,
,,,,
table: Heat Rejection Parameters | Climate Zone 2,,,,
parameter,value,,,
cw_wetbulb_design,22.11,,,
cw_design_temp,27.67,,,
cw_approach,5.56,,,
,,,,
table: Heat Rejection Parameters | Climate Zone 3,,,,
parameter,value,,,
cw_wetbulb_design,20.01,,,
cw_design_temp,25.17,,,
cw_approach,5.56,,,
,,,,
table: Heat Rejection Parameters | Climate Zone 4,,,,
parameter,value,,,
cw_wetbulb_design,22.61,,,
cw_design_temp,28.17,,,
cw_approach,5.56,,,
,,,,
table: Heat Rejection Parameters | Climate Zone 5,,,,
parameter,value,,,
cw_wetbulb_design,20.22,,,
cw_design_temp,25.78,,,
cw_approach,5.56,,,
,,,,
table: Heat Rejection Parameters | Climate Zone 6,,,,
parameter,value,,,
cw_wetbulb_design,23.78,,,
cw_design_temp,29.33,,,
cw_approach,5.56,,,
,,,,
table: Heat Rejection Parameters | Climate Zone 7,,,,
parameter,value,,,
cw_wetbulb_design,21.22,,,
cw_design_temp,26.78,,,
cw_approach,5.56,,,
,,,,
table: Heat Rejection Parameters | Climate Zone 8,,,,
parameter,value,,,
cw_wetbulb_design,21.5,,,
cw_design_temp,27.06,,,
cw_approach,5.56,,,
,,,,
table: Heat Rejection Parameters | Climate Zone 9,,,,
parameter,value,,,
cw_wetbulb_design,23.72,,,
cw_design_temp,29.28,,,
cw_approach,5.56,,,
,,,,
table: Heat Rejection Parameters | Climate Zone 10,,,,
parameter,value,,,
cw_wetbulb_design,21.61,,,
cw_design_temp,27.17,,,
cw_approach,5.56,,,
,,,,
table: Heat Rejection Parameters | Climate Zone 11,,,,
parameter,value,,,
cw_wetbulb_design,22.61,,,
cw_design_temp,28.17,,,
cw_approach,5.56,,,
,,,,
table: Heat Rejection Parameters | Climate Zone 12,,,,
parameter,value,,,
cw_wetbulb_design,22.11,,,
cw_design_temp,27.67,,,
cw_approach,5.56,,,
,,,,
table: Heat Rejection Parameters | Climate Zone 13,,,,
parameter,value,,,
cw_wetbulb_design,22,,,
cw_design_temp,27.56,,,
cw_approach,5.56,,,
,,,,
table: Heat Rejection Parameters | Climate Zone 14,,,,
parameter,value,,,
cw_wetbulb_design,20.89,,,
cw_design_temp,26.44,,,
cw_approach,5.56,,,
,,,,
table: Heat Rejection Parameters | Climate Zone 15,,,,
parameter,value,,,
cw_wetbulb_design,24.11,,,
cw_design_temp,29.44,,,
cw_approach,5.33,,,
,,,,
table: Heat Rejection Parameters | Climate Zone 16,,,,
parameter,value,,,
cw_wetbulb_design,20.01,,,
cw_design_temp,21.67,,,
cw_approach,5.56,,,
,,,,
table: Lighting Power Density,,,,
space,LPD,,,
auditorium,2,,,
bank,1.4,,,
classroom_shop,1.2,,,
computer,1.2,,,
classroom_class,1.6,,,
conference,1.6,,,
corridor,0.6,,,
dining_fine,1.1,,,
dining_fast,1.1,,,
exhibit,2,,,
grocery,1.6,,,
guestroom,0.5,,,
gym,1,,,
health_operating,1.8,,,
health_patient,1.8,,,
industrial_low,1.2,,,
industrial_high,1.2,,,
kitchen,1.7,,,
lab,1.4,,,
laundry,0.9,,,
lobby,1.5,,,
mech,0.7,,,
office_large,1.3,,,
office_small,1.3,,,
office_open,1.3,,,
plenum,0,,,
restroom,0.6,,,
retail_sales,2.2,,,
storage_refrig,0.7,,,
storage_warehouse,0.6,,,
auto,1.1,,,
,,,,
table:   Economizer Setpoints,,,,
Climate Zone,Fixed Drybulb,Differential Dry-bulb,,
1,75,0,,
2,73,2,,
3,75,0,,
4,73,2,,
5,75,0,,
6,71,4,,
7,69,6,,
8,71,4,,
9,71,4,,
10,73,2,,
11,75,0,,
12,75,0,,
13,75,0,,
14,75,0,,
15,75,0,,
16,75,0,,
